	F0008	F0014	F0026	F0032	F0052	F0056	F0058	F0066	F0076	F0078	F0082	F0084	F0098	F0099	F0100	F0117	F0130	F0138	F0139	F0141	F0145	F0148	F0153	F0155	F0170	F0171	F0177	F0181	H0001	H0013	H0020	H0054	H0055	H0060	H0063	H0065	H0070	H0074	H0085	H0086	H0148	H0149	H0172	H0180	H0202	H0210	H0211	H0270	H0277	H0280	H0281	H0289	H0303	H0322	H0323	H0349	H0368	H0372	H0377	H0391	H0392	H0407	H0427	H0447	H0456	H0475	H0479	H0741
F0145	0.651111787865	0.464134407059	0.675252116224	0.735906217849	0.702738987313	0.716938735861	0.655883226667	0.675554570256	0.729643514784	0.532605649533	0.864046495296	0.677841933522	0.72850821001	0.733497322	0.797414385731	0.814377132614	0.707222244485	0.769768696909	0.690570204265	0.761145203492	0.0	0.706107470173	0.710536929646	0.7608812268	0.739127737579	0.5190056413	0.791513948356	0.717076345844	0.69871402377	0.654629904064	0.743106227659	0.795059480875	0.706129488881	0.73061420596	0.744161107353	0.719329857856	0.688830620646	0.750736444614	0.7054619245	0.680338576448	0.73078241206	0.687765588516	0.697877187274	0.696586514667	0.517436441949	0.710692479013	0.699894809911	0.758564936506	0.693715842286	0.658270397566	0.700530441412	0.726262680279	0.695638925149	0.530759923703	0.697821860099	0.777364665206	0.756510147616	0.685483945865	0.677846483557	0.690866031152	0.707693246472	0.791369050916	0.73211270718	0.669008498243	0.673954707515	0.693119473623	0.717385494143	0.775169156581
F0148	0.675182856385	0.688815221359	0.61225818805	0.715445210755	0.757373279103	0.715934960054	0.70512133192	0.647684779069	0.713036310262	0.681817180168	0.865135697623	0.711864051265	0.709989534567	0.728910408602	0.784606387737	0.793866442491	0.725434290348	0.722637092132	0.697874110927	0.711858738002	0.706107470173	0.0	0.69139861528	0.719016889175	0.718341117047	0.710473324369	0.771125366653	0.560366618465	0.701182703546	0.689308674388	0.718460965134	0.743467530489	0.75545901943	0.736874547155	0.704509290771	0.721643379237	0.734418136298	0.787072222511	0.750030738874	0.718422130165	0.719139787818	0.682690371356	0.737215911175	0.762692335142	0.693576708624	0.723842771385	0.721496416429	0.732253007951	0.679808004947	0.689174585102	0.741629378765	0.776341643161	0.724962757583	0.675735646578	0.69900114011	0.751680162202	0.75162869898	0.737165069189	0.682872723858	0.650310370101	0.730051303459	0.740028280898	0.757631030071	0.694587879701	0.720587210372	0.716523182959	0.733543073796	0.734670475687
F0153	0.648614740479	0.700251750498	0.696493071734	0.684187406502	0.789289408666	0.680825716887	0.65999012501	0.720586114041	0.711964212063	0.689400191235	0.837301545427	0.678255995585	0.576004240473	0.707990264228	0.735567306159	0.769926884926	0.688259088687	0.689919138375	0.713013237447	0.653717190269	0.710536929646	0.69139861528	0.0	0.682919808588	0.568011514753	0.713123531535	0.755644026637	0.695811190987	0.634431652187	0.686914557281	0.744603488064	0.738800267767	0.775992488436	0.726658827056	0.732922936257	0.698771614566	0.686296009899	0.732193660653	0.775886843521	0.70493790886	0.695565321649	0.674786540637	0.719436018311	0.781800256521	0.721072899585	0.684120801201	0.704609704637	0.711364474209	0.680336278046	0.648417784039	0.711019388495	0.795090212598	0.685547694905	0.686250490181	0.676295593277	0.718967720937	0.712025048066	0.704166247099	0.665664906075	0.673533900147	0.705008581254	0.728009911573	0.794257707829	0.671001001769	0.705962607067	0.684478712241	0.676137314928	0.690548109283
F0155	0.700574221678	0.729417159578	0.758190211499	0.734100223941	0.78968850353	0.682508878347	0.727459151427	0.774433857334	0.736847270759	0.729048058739	0.798121554552	0.72349538419	0.674957804038	0.739477724395	0.696509873065	0.752210552835	0.715357128412	0.654025094304	0.708323306539	0.654188328193	0.7608812268	0.719016889175	0.682919808588	0.0	0.680448051816	0.738620648373	0.727006870974	0.755191052426	0.681590635772	0.734193607733	0.720507060354	0.689736800737	0.797059913823	0.635976386464	0.710845204758	0.692745447786	0.726235047388	0.711931479055	0.791883601777	0.764731288511	0.742337564562	0.707237013944	0.707331213887	0.796922286714	0.759833179828	0.722518546481	0.772212591665	0.644335412672	0.683978211426	0.714664185218	0.723419175566	0.814935675648	0.676057062794	0.726548607132	0.711551146619	0.70219068094	0.699931690381	0.738613753512	0.705400186628	0.676209557492	0.690297350442	0.751879408165	0.803122212862	0.725643284537	0.763674056717	0.697056863574	0.712199260729	0.715214374725
F0170	0.69294505832	0.706025158879	0.738947191314	0.725996929214	0.797938175575	0.703542480551	0.702776084018	0.753405972165	0.704303670893	0.709303985359	0.829283158977	0.707281187868	0.559226823246	0.69163330606	0.727726526647	0.800618756305	0.727665534331	0.696083791314	0.726871496548	0.688630575303	0.739127737579	0.718341117047	0.568011514753	0.680448051816	0.0	0.715411921756	0.745545599716	0.719370358188	0.682635593324	0.715508927757	0.73726901685	0.707421530617	0.79250540852	0.727534339341	0.703206203784	0.723794989619	0.704433389801	0.742812244359	0.797182599976	0.739455484424	0.703801009288	0.715650641643	0.743936552219	0.794536949397	0.72498958214	0.707617750555	0.738984548189	0.714210324978	0.704466685175	0.720735131916	0.743109185308	0.81036175342	0.692379022052	0.717861603131	0.705670597761	0.710497283358	0.733316394061	0.732581262873	0.723820459831	0.714762899942	0.71709437294	0.743832903135	0.795568725371	0.714947686941	0.728440072151	0.731472949308	0.702938438763	0.737715266991
F0171	0.648263833592	0.452777659093	0.692141705541	0.709735436912	0.694876285277	0.721384521545	0.672155248695	0.70654266756	0.726687260951	0.555890509152	0.82796906998	0.686128733637	0.720430946635	0.727410282384	0.797607617508	0.801789349577	0.693929996334	0.775885067025	0.699284857414	0.778332956315	0.5190056413	0.710473324369	0.713123531535	0.738620648373	0.715411921756	0.0	0.762466850326	0.725882004351	0.716184432171	0.667188829975	0.74190419717	0.785437647112	0.703510482506	0.722203856317	0.722431172596	0.7037742221	0.699695467699	0.756862590388	0.718189249645	0.677901905178	0.70138730469	0.681177159345	0.703133298129	0.69552717493	0.558938828027	0.70245485012	0.705434778131	0.744012525019	0.689990032061	0.664592632051	0.714241796888	0.730796113744	0.696754154691	0.542375980359	0.682716402213	0.779881387356	0.737007656316	0.69139696869	0.685581997014	0.689904261693	0.71211474129	0.79012830051	0.72197353877	0.671674479663	0.672498199696	0.690595735307	0.723733298856	0.769703444353
F0177	0.753053862293	0.7680632609	0.77090831166	0.764235952836	0.822305897899	0.734692171533	0.753025497996	0.783234986555	0.78998621401	0.77778287983	0.798425165834	0.75796069836	0.728639708783	0.648554520329	0.720066185984	0.777277390486	0.781245056412	0.725069655304	0.771235519132	0.71187507998	0.791513948356	0.771125366653	0.755644026637	0.727006870974	0.745545599716	0.762466850326	0.0	0.766312032564	0.739035247521	0.76614858817	0.736286700489	0.728700971706	0.824220684252	0.718569811776	0.746055313203	0.753866082563	0.747065748421	0.744032812608	0.828283706563	0.77844964287	0.771683585384	0.737183222416	0.744090779185	0.824394238749	0.770187242107	0.763960458695	0.795366642166	0.700740290731	0.745414122407	0.779913638902	0.761864945359	0.83474072311	0.712333101913	0.771401276337	0.736653626404	0.759021084811	0.756990755006	0.763080453619	0.739047747082	0.741182439442	0.694382982666	0.777726117494	0.849291364497	0.744065549418	0.776195810122	0.739376291628	0.735786863031	0.7799437957
F0181	0.687362142346	0.701685472652	0.644612010231	0.706416314333	0.772354141945	0.693088948471	0.701143694268	0.65109662381	0.713204984887	0.687606454854	0.838247207958	0.722585988028	0.71730653318	0.712592499668	0.770249828887	0.795294481291	0.71601457041	0.70647931515	0.709476736565	0.707811619202	0.717076345844	0.560366618465	0.695811190987	0.755191052426	0.719370358188	0.725882004351	0.766312032564	0.0	0.70176711476	0.69153774765	0.711114311937	0.726517991059	0.767904142697	0.724994057372	0.719220684755	0.745484044838	0.723074077977	0.763382419964	0.764155552717	0.712858826151	0.712552683309	0.67568549495	0.748801396474	0.774128954778	0.714267900466	0.706977934233	0.727749824631	0.712376884719	0.692234585748	0.693068787773	0.748101638158	0.779321013355	0.707075954798	0.684553997256	0.704530707947	0.748896127109	0.722212965239	0.748143832638	0.688818783029	0.652678307038	0.711321159911	0.740152698066	0.768063772357	0.706031639656	0.711299739508	0.731371543719	0.721765056697	0.734225519866
H0001	0.619806742815	0.687074897292	0.702531628776	0.70154514563	0.712224527664	0.688691665348	0.648750215896	0.71560541019	0.698000357278	0.70141373528	0.808851323409	0.64117662995	0.683481360436	0.684120245847	0.73956722046	0.727091027675	0.621284910133	0.670830145857	0.661139539668	0.678819702177	0.69871402377	0.701182703546	0.634431652187	0.681590635772	0.682635593324	0.716184432171	0.739035247521	0.70176711476	0.0	0.657546727007	0.728710417464	0.724394768536	0.747418182726	0.614493261634	0.71716565523	0.64590577042	0.654857486216	0.655513474801	0.71462533186	0.703526623347	0.654609664757	0.580532843686	0.656925475203	0.738035661996	0.716285490061	0.672263501742	0.724689648807	0.630100921978	0.674754422555	0.624640832645	0.646383840902	0.755457218652	0.589973838534	0.675011507449	0.654174544416	0.58713942522	0.656846958611	0.710909210999	0.569088677131	0.559207431712	0.613365882521	0.587146060437	0.751166229924	0.612130973132	0.700549279039	0.599352628886	0.629704024769	0.705388583707
H0013	0.625192311883	0.62522933156	0.687995712075	0.711414557819	0.707599971725	0.688320280933	0.444616108414	0.686996062906	0.706802155238	0.644003103887	0.843503769276	0.651917084595	0.69648068165	0.711240214469	0.761151767909	0.774009748726	0.656947707473	0.726416170402	0.663218847908	0.719654028996	0.654629904064	0.689308674388	0.686914557281	0.734193607733	0.715508927757	0.667188829975	0.76614858817	0.69153774765	0.657546727007	0.0	0.712826627025	0.760399134781	0.723610370237	0.69941944918	0.693018282469	0.689046349207	0.668925923564	0.721865125657	0.712326541366	0.505187843171	0.698297073984	0.637137396223	0.677901389178	0.722185510497	0.662323764	0.679519089889	0.564452367906	0.698625237143	0.673556065319	0.575643321137	0.681364155292	0.743849582949	0.677677042286	0.633065921195	0.673670352922	0.749039672152	0.73359654034	0.555743516497	0.637202157884	0.600664203176	0.666146340579	0.757814023168	0.717935425502	0.457986626277	0.497426232267	0.636662251191	0.681183799729	0.706669290485
H0020	0.681051969405	0.727788453994	0.747079480522	0.740683954039	0.795237195217	0.704335893763	0.703024234779	0.748716870356	0.755783694339	0.732859462199	0.77736027164	0.673834898037	0.721345001135	0.721661619621	0.757647931284	0.779889767388	0.751248242136	0.725184444515	0.680892295171	0.71803325119	0.743106227659	0.718460965134	0.744603488064	0.720507060354	0.73726901685	0.74190419717	0.736286700489	0.711114311937	0.728710417464	0.712826627025	0.0	0.698240855593	0.814479947852	0.712739063162	0.582329527075	0.701597017187	0.706184862714	0.707853389506	0.796585051393	0.753711146856	0.759008613217	0.721250998512	0.680119653705	0.793781901716	0.726919069501	0.738436016727	0.756291578374	0.67841895356	0.688293613089	0.72628729141	0.69180249561	0.804882686824	0.720895553686	0.71267119375	0.664006558846	0.757176870714	0.735213536246	0.757315223054	0.709241741091	0.682878727103	0.707641890791	0.770286279557	0.808684166987	0.696278118784	0.738685124032	0.687498125907	0.706964665201	0.7531214832
H0054	0.701592878345	0.753545089486	0.788731188816	0.76332660878	0.807731960603	0.723817614995	0.761560493754	0.803254318285	0.790034371608	0.781438754721	0.725629124986	0.708579007439	0.683534125895	0.757740755525	0.74984533349	0.755176281297	0.7346161851	0.737229462782	0.726148472766	0.72097499405	0.795059480875	0.743467530489	0.738800267767	0.689736800737	0.707421530617	0.785437647112	0.728700971706	0.726517991059	0.724394768536	0.760399134781	0.698240855593	0.0	0.826931779567	0.674886063535	0.698930301004	0.696991061273	0.733753356342	0.682781918393	0.800454205604	0.791930707439	0.761001792145	0.711215627801	0.730583600917	0.819461951122	0.775963544334	0.765294033156	0.800290048277	0.67454186552	0.711230284916	0.763394811868	0.704893425905	0.824194796103	0.653281118646	0.762879485436	0.719553609498	0.737250814676	0.734385053625	0.79561453906	0.696751012239	0.698650760137	0.660226771855	0.751415849084	0.837481258139	0.74703373058	0.784725399097	0.715431583877	0.720550448176	0.749072966889
H0055	0.747453293289	0.691153903151	0.7317616542	0.745572580726	0.522491080992	0.793243257239	0.707125689806	0.749048826876	0.732865915239	0.711587379362	0.890465747831	0.759691925038	0.78096127957	0.784968344726	0.833549228404	0.845641903617	0.713667718355	0.807881623755	0.753846809073	0.813350455798	0.706129488881	0.75545901943	0.775992488436	0.797059913823	0.79250540852	0.703510482506	0.824220684252	0.767904142697	0.747418182726	0.723610370237	0.814479947852	0.826931779567	0.0	0.78325479486	0.789736285075	0.748693710164	0.751699101699	0.811150334489	0.506462325426	0.738937467598	0.737311519553	0.753221463782	0.775362530384	0.527779481998	0.721076548514	0.747192477656	0.755823272209	0.803345734976	0.736886356466	0.724137125782	0.753193315202	0.52991468122	0.762302967571	0.711225274441	0.751362603101	0.795772467933	0.775808217686	0.753780653725	0.747574340891	0.739771323723	0.765762980133	0.786548401848	0.573622227684	0.713127235095	0.724789172666	0.742096865962	0.797896810459	0.799174931573
H0060	0.635718603866	0.694714658052	0.763746559061	0.71993142686	0.756576868826	0.699367864243	0.730224708464	0.769659433331	0.743089474878	0.725911353238	0.765351364256	0.681724419756	0.713189192304	0.717584042801	0.719898813272	0.711287600871	0.72254284517	0.688804979098	0.703173142601	0.705950131328	0.73061420596	0.736874547155	0.726658827056	0.635976386464	0.727534339341	0.722203856317	0.718569811776	0.724994057372	0.614493261634	0.69941944918	0.712739063162	0.674886063535	0.78325479486	0.0	0.703943564431	0.655405308611	0.677188151253	0.67150899225	0.757171883981	0.737295251984	0.708964602681	0.661847093711	0.664542575788	0.776558504536	0.735160297152	0.729303642766	0.775690910476	0.514146530438	0.678160120159	0.699458488109	0.68035798005	0.779492201373	0.605548414125	0.694783450325	0.664324139207	0.715914060929	0.621628352837	0.744294687642	0.651482532165	0.622820496386	0.63721635793	0.740476404675	0.788381546684	0.680979587173	0.739231143869	0.621159023201	0.690062794732	0.753328319694
H0063	0.655750982228	0.713705661139	0.719380980064	0.731578579593	0.784404715378	0.698874800302	0.709245234276	0.73411639239	0.751893734025	0.722864901345	0.798578236596	0.670013651925	0.701224455705	0.72260147602	0.755542687222	0.775169062981	0.719286933582	0.717961662053	0.690988586897	0.723959028036	0.744161107353	0.704509290771	0.732922936257	0.710845204758	0.703206203784	0.722431172596	0.746055313203	0.719220684755	0.71716565523	0.693018282469	0.582329527075	0.698930301004	0.789736285075	0.703943564431	0.0	0.68189825973	0.691297502209	0.713983460648	0.787079174965	0.755729855417	0.729443602518	0.690670483111	0.680969784748	0.798110232194	0.725137486259	0.738765013129	0.755587186107	0.680496791019	0.692218365113	0.719714645332	0.695673233525	0.793795151959	0.697368178418	0.71248449436	0.683748648753	0.758845232101	0.737719060979	0.729972393441	0.684875242883	0.631929260152	0.691789140433	0.767569176523	0.789314229873	0.722708758608	0.746394853459	0.685072481523	0.713474782095	0.741693344932
H0065	0.630647995303	0.69231669908	0.722377564703	0.720384782145	0.728831036737	0.68241706136	0.676216515302	0.748099326136	0.716643094634	0.741480254568	0.761799361028	0.537693353441	0.686686547565	0.717359323347	0.767188922778	0.703551425964	0.674150993614	0.716025026121	0.679853879186	0.71649676768	0.719329857856	0.721643379237	0.698771614566	0.692745447786	0.723794989619	0.7037742221	0.753866082563	0.745484044838	0.64590577042	0.689046349207	0.701597017187	0.696991061273	0.748693710164	0.655405308611	0.68189825973	0.0	0.544884371502	0.690013424382	0.747380702496	0.727724347643	0.685289735473	0.62478439172	0.524210116133	0.751426171663	0.731305915154	0.723283248592	0.736278515369	0.631236166363	0.519840939131	0.663156614871	0.544391193756	0.769986596351	0.637136160033	0.68906914273	0.555040072361	0.705290919194	0.691028886945	0.717089126665	0.623051191434	0.612648768836	0.635530361621	0.732043392906	0.761485019585	0.67447775489	0.699923017474	0.501287224432	0.696261066275	0.720650326566
H0070	0.655399647431	0.673857697744	0.70944898198	0.715652056935	0.752527755848	0.679136672314	0.670632829854	0.725606788993	0.720439125746	0.68841320174	0.807352763715	0.549981637118	0.700422638441	0.709869278532	0.768269215352	0.742255672933	0.711822003565	0.733059366204	0.71181277896	0.745505967426	0.688830620646	0.734418136298	0.686296009899	0.726235047388	0.704433389801	0.699695467699	0.747065748421	0.723074077977	0.654857486216	0.668925923564	0.706184862714	0.733753356342	0.751699101699	0.677188151253	0.691297502209	0.544884371502	0.0	0.703044358799	0.754340080986	0.70576339426	0.704464529213	0.682332914586	0.562107809405	0.765691502768	0.704052622128	0.704465898176	0.689219435878	0.652660692388	0.557660172768	0.648914393588	0.558605185844	0.772476796758	0.658072807907	0.675518291042	0.565480575486	0.728688354939	0.675595416805	0.687549114453	0.658945739436	0.657357466593	0.679977121844	0.767651869364	0.766226155398	0.66111214623	0.674665370865	0.529121292362	0.69115948816	0.726744022183
H0074	0.654922553324	0.724812215591	0.803331829813	0.786187644247	0.80117278788	0.693750573105	0.73165903866	0.813885015703	0.81397345423	0.743922362317	0.711551888728	0.666474986752	0.718450190154	0.755875514885	0.760832615152	0.716830348758	0.744673886204	0.769921694342	0.745444327444	0.742976649844	0.750736444614	0.787072222511	0.732193660653	0.711931479055	0.742812244359	0.756862590388	0.744032812608	0.763382419964	0.655513474801	0.721865125657	0.707853389506	0.682781918393	0.811150334489	0.67150899225	0.713983460648	0.690013424382	0.703044358799	0.0	0.806644259852	0.756607585818	0.773998421149	0.680818389033	0.665528150845	0.82083861717	0.744262036969	0.7723278843	0.783804587478	0.664318853816	0.715530668278	0.745863556596	0.640588145147	0.82526775796	0.701283362141	0.7143996562	0.701228560302	0.778585131348	0.703915016359	0.754147091686	0.672707924005	0.661958316413	0.667812125432	0.802385862161	0.832249560009	0.686020554997	0.764711824069	0.657948124253	0.690521447675	0.7331770602
H0085	0.7251680475	0.682178443872	0.727851585374	0.751793947149	0.464107319507	0.790791327487	0.710972243484	0.745348597808	0.75081547358	0.716915539507	0.872482329095	0.760196648354	0.773030123258	0.78463172569	0.835637024254	0.832930732667	0.672301610831	0.790015450668	0.725784179733	0.805420725492	0.7054619245	0.750030738874	0.775886843521	0.791883601777	0.797182599976	0.718189249645	0.828283706563	0.764155552717	0.71462533186	0.712326541366	0.796585051393	0.800454205604	0.506462325426	0.757171883981	0.787079174965	0.747380702496	0.754340080986	0.806644259852	0.0	0.744987512459	0.721446798873	0.71750554907	0.755342015437	0.498910669942	0.728813285214	0.729352290257	0.758152310255	0.788432063887	0.752282363069	0.71224149203	0.7349514432	0.486471064744	0.746807396011	0.706414862416	0.769896418565	0.763528884869	0.781631074528	0.762730851859	0.738710809799	0.705732290834	0.754126856245	0.742263031258	0.566376185956	0.686692396764	0.735321908299	0.727465512212	0.778786036534	0.803986776569
H0086	0.666740320427	0.661793176576	0.695417279263	0.726830215983	0.734488553392	0.718500493758	0.52298815963	0.699304634616	0.711839430242	0.663422387	0.855598660208	0.689374166413	0.743644419691	0.740734300343	0.787626281032	0.813627740116	0.703437438584	0.763093785392	0.695559542965	0.737844622435	0.680338576448	0.718422130165	0.70493790886	0.764731288511	0.739455484424	0.677901905178	0.77844964287	0.712858826151	0.703526623347	0.505187843171	0.753711146856	0.791930707439	0.738937467598	0.737295251984	0.755729855417	0.727724347643	0.70576339426	0.756607585818	0.744987512459	0.0	0.715172839048	0.698864193987	0.723622093707	0.755433449827	0.675659608164	0.680249825416	0.583010426523	0.755886345455	0.695954845863	0.618942259027	0.72386429199	0.761128447052	0.687464651368	0.647726606758	0.704416900502	0.762464678222	0.746275994883	0.570099616693	0.676377842544	0.678964634717	0.706493644185	0.783750788623	0.730813444188	0.507571698727	0.521492130454	0.702831406688	0.734537926164	0.740771265563
H0148	0.706809512158	0.70682238974	0.712609131713	0.593673800733	0.709106217195	0.733766768114	0.69468348189	0.724105149301	0.554973009287	0.736274295736	0.827113735616	0.677456062695	0.692568797573	0.724221642429	0.783396035926	0.787693742641	0.677643107493	0.717220062907	0.67770699635	0.714465144141	0.73078241206	0.719139787818	0.695565321649	0.742337564562	0.703801009288	0.70138730469	0.771683585384	0.712552683309	0.654609664757	0.698297073984	0.759008613217	0.761001792145	0.737311519553	0.708964602681	0.729443602518	0.685289735473	0.704464529213	0.773998421149	0.721446798873	0.715172839048	0.0	0.690843232737	0.694166774458	0.731054059723	0.748713290385	0.573227838054	0.738726458228	0.713538636888	0.698386868625	0.680477563022	0.723581782808	0.725209900254	0.685437455889	0.723660937359	0.680779929538	0.710655426947	0.728401732074	0.725556812656	0.689015998863	0.667371836519	0.704014569995	0.692437362976	0.727092315241	0.680550801416	0.704419259228	0.669036562831	0.735234737733	0.72114952042
H0149	0.424709645145	0.623896635095	0.714631115184	0.716560215442	0.725241694952	0.674830421135	0.654972396457	0.731537310153	0.728359419195	0.695925554291	0.761019648658	0.660147601433	0.687593461411	0.701946359364	0.776910970324	0.722340649703	0.606353072114	0.687424905804	0.660946626472	0.701478674098	0.687765588516	0.682690371356	0.674786540637	0.707237013944	0.715650641643	0.681177159345	0.737183222416	0.67568549495	0.580532843686	0.637137396223	0.721250998512	0.711215627801	0.753221463782	0.661847093711	0.690670483111	0.62478439172	0.682332914586	0.680818389033	0.71750554907	0.698864193987	0.690843232737	0.0	0.64431067476	0.75407065784	0.688901435978	0.689038926826	0.734436469521	0.653947745134	0.675830737153	0.649080620951	0.642143576794	0.760702248246	0.64002499833	0.655086143225	0.68910455923	0.7217873955	0.687024970104	0.722671536338	0.385872420038	0.360885946763	0.598041358733	0.703955043353	0.7523723719	0.63584296506	0.689918037075	0.596611219783	0.524500053978	0.703548716776
H0172	0.617062363567	0.682326790445	0.737234630339	0.740281909185	0.750333939494	0.666362624307	0.685439443705	0.760445613232	0.744743747644	0.720053872724	0.762633443736	0.528166758015	0.702354087469	0.720569155015	0.802376244457	0.685306262917	0.684871726583	0.729640698566	0.703302883367	0.721858398396	0.697877187274	0.737215911175	0.719436018311	0.707331213887	0.743936552219	0.703133298129	0.744090779185	0.748801396474	0.656925475203	0.677901389178	0.680119653705	0.730583600917	0.775362530384	0.664542575788	0.680969784748	0.524210116133	0.562107809405	0.665528150845	0.755342015437	0.723622093707	0.694166774458	0.64431067476	0.0	0.765754849861	0.713106377005	0.745607912068	0.753117389908	0.657884460301	0.567788296562	0.698332398409	0.497567128028	0.76449370411	0.656199840759	0.679387455023	0.550204410263	0.710335623568	0.681979343713	0.723995647112	0.654889796153	0.623510900294	0.646504826464	0.730871426355	0.788048094122	0.680605071655	0.728882389825	0.450833104933	0.670867358647	0.72291194223
H0180	0.736313112678	0.660883637662	0.737362297959	0.755232306569	0.496734479075	0.791825817456	0.723741142404	0.754767247239	0.74795062865	0.716866738191	0.883621612742	0.751751842087	0.777791509038	0.785053855622	0.846260552455	0.844305374248	0.716781628003	0.811870713076	0.738863213981	0.805150889718	0.696586514667	0.762692335142	0.781800256521	0.796922286714	0.794536949397	0.69552717493	0.824394238749	0.774128954778	0.738035661996	0.722185510497	0.793781901716	0.819461951122	0.527779481998	0.776558504536	0.798110232194	0.751426171663	0.765691502768	0.82083861717	0.498910669942	0.755433449827	0.731054059723	0.75407065784	0.765754849861	0.0	0.715225960119	0.743204871589	0.770311976518	0.805965865342	0.747744427746	0.729668700685	0.759776751306	0.533210309106	0.76778050917	0.700271567713	0.743531470454	0.787886323005	0.797593004779	0.766075970779	0.745798185161	0.737290510422	0.77184600163	0.785366083139	0.564694590081	0.714162045739	0.72145781834	0.739021924277	0.791993201792	0.827436980779
H0202	0.654420800721	0.494373700355	0.68730519067	0.73942881179	0.72475110093	0.71583558613	0.663624475645	0.693567411578	0.738693931096	0.53070098995	0.846461467983	0.678810653282	0.730984636175	0.727846945777	0.782632593674	0.822376922258	0.726000562102	0.779829999662	0.696261003386	0.758030240652	0.517436441949	0.693576708624	0.721072899585	0.759833179828	0.72498958214	0.558938828027	0.770187242107	0.714267900466	0.716285490061	0.662323764	0.726919069501	0.775963544334	0.721076548514	0.735160297152	0.725137486259	0.731305915154	0.704052622128	0.744262036969	0.728813285214	0.675659608164	0.748713290385	0.688901435978	0.713106377005	0.715225960119	0.0	0.726560985518	0.702507161829	0.760546085164	0.701520692491	0.681603636006	0.739231910869	0.750538668183	0.712694140384	0.511015838841	0.706671497379	0.777866662076	0.74907006307	0.689671371073	0.692962232404	0.684923423892	0.720599685507	0.805719502256	0.726700248048	0.679020593329	0.686002811127	0.715309531255	0.723377086946	0.781355594739
H0210	0.7005751759	0.687094702172	0.711588622682	0.56031629141	0.736172419438	0.73064839245	0.667609759011	0.70205177791	0.582375420855	0.682838200959	0.842526818233	0.702990676803	0.705705722666	0.706352760951	0.765319494394	0.803217082503	0.688163127689	0.717200792315	0.700470403583	0.697155195718	0.710692479013	0.723842771385	0.684120801201	0.722518546481	0.707617750555	0.70245485012	0.763960458695	0.706977934233	0.672263501742	0.679519089889	0.738436016727	0.765294033156	0.747192477656	0.729303642766	0.738765013129	0.723283248592	0.704465898176	0.7723278843	0.729352290257	0.680249825416	0.573227838054	0.689038926826	0.745607912068	0.743204871589	0.726560985518	0.0	0.698926324188	0.729456070981	0.692140198864	0.662549346329	0.747882959677	0.763708751045	0.697045588732	0.710852792937	0.709814856809	0.732856672467	0.707293237245	0.692521523548	0.677962353026	0.704544744149	0.722046625815	0.735908490983	0.746554863372	0.669584561965	0.661522516651	0.690991297365	0.728136728589	0.724274991384
H0211	0.714551065333	0.681505155401	0.678845470453	0.722948168443	0.769819060371	0.737306145573	0.550604021822	0.690277591526	0.725450747556	0.67525534005	0.8660863838	0.690966654961	0.728002122601	0.731790004979	0.792938820891	0.82625293828	0.710282720323	0.770493013342	0.71351253327	0.761609480115	0.699894809911	0.721496416429	0.704609704637	0.772212591665	0.738984548189	0.705434778131	0.795366642166	0.727749824631	0.724689648807	0.564452367906	0.756291578374	0.800290048277	0.755823272209	0.775690910476	0.755587186107	0.736278515369	0.689219435878	0.783804587478	0.758152310255	0.583010426523	0.738726458228	0.734436469521	0.753117389908	0.770311976518	0.702507161829	0.698926324188	0.0	0.767618580864	0.696921590678	0.621912395921	0.735614378769	0.782220441734	0.717619971112	0.684361310189	0.711947469376	0.757171302308	0.757607599246	0.587414159954	0.712985271477	0.7194122212	0.736778842967	0.791516803047	0.745748720821	0.573801600044	0.566482740738	0.719602870142	0.7396173805	0.741341249835
H0270	0.65217284674	0.726078602184	0.772358484913	0.714218890212	0.779584608308	0.657764132536	0.709828682529	0.771344453765	0.750466916058	0.756019738444	0.723212235758	0.656807370815	0.692237429786	0.713053748988	0.700869740299	0.665039548792	0.690768121567	0.663495854477	0.700850581074	0.679538514356	0.758564936506	0.732253007951	0.711364474209	0.644335412672	0.714210324978	0.744012525019	0.700740290731	0.712376884719	0.630100921978	0.698625237143	0.67841895356	0.67454186552	0.803345734976	0.514146530438	0.680496791019	0.631236166363	0.652660692388	0.664318853816	0.788432063887	0.755886345455	0.713538636888	0.653947745134	0.657884460301	0.805965865342	0.760546085164	0.729456070981	0.767618580864	0.0	0.677414717407	0.686415138404	0.662121243127	0.812691368781	0.614964167623	0.72467617601	0.643635285867	0.718673997039	0.555383436514	0.762981840157	0.623953592263	0.604221123221	0.615407556759	0.746015822925	0.811232118571	0.694618696249	0.752492863287	0.599279272646	0.654389531564	0.692039166014
