"v1"	"log2_FC"	"Pvalue"	"fdr"
"K00433"	-1.16730752807739	"0.4"	1
"K00437"	-21.1014942119641	"0.114652641684495"	1
"K00441"	4.13289312484613	"0.35901205378643"	1
"K00450"	1.18265329638181	"0.153576396549984"	1
"K00451"	21.5165315509436	"0.386476230771233"	1
"K00453"	21.5165315509436	"0.386476230771233"	1
"K00455"	-2.68890677546422	"0.84535586035979"	1
"K00457"	21.5165315509436	"0.386476230771233"	1
"K00459"	2.20858637057289	"0.284502697911207"	1
"K00483"	-0.995311007926722	"0.4"	1
"K00484"	-2.68890677546422	"0.84535586035979"	1
"K00486"	21.5165315509436	"0.386476230771233"	1
"K00508"	21.5165315509436	"0.386476230771233"	1
"K00510"	0.415037210740038	"0.711025407078729"	1
"K00517"	0.415037018381058	"0.851595659312836"	1
"K00523"	2.17306444478631	"0.475532659596901"	1
"K00525"	-0.0013858636157258	"0.857142857142857"	1
"K00526"	-0.418144130577188	"0.4"	1
"K00527"	-0.232252223582326	"0.4"	1
"K00528"	0.187966089886724	"0.228571428571429"	1
"K00529"	-1.16761756610248	"1"	1
"K00532"	-1.41353176411144	"0.4"	1
"K00533"	0.725031004890391	"0.4"	1
"K00534"	-21.1014942119641	"0.114652641684495"	1
"K00537"	-0.0149142113229436	"1"	1
"K00547"	0.630145019677778	"0.228571428571429"	1
"K00548"	0.0212827883797647	"0.857142857142857"	1
"K00549"	-1.00952898772402	"0.4"	1
"K00554"	0.135760348824236	"0.857142857142857"	1
"K00556"	1.33661640771211	"0.628571428571429"	1
"K00557"	-0.970792645728734	"1"	1
"K00558"	0.490250479952509	"0.4"	1
"K00560"	-0.312440474998362	"0.228571428571429"	1
"K00561"	2.86866751823668	"0.228571428571429"	1
"K00563"	0.0639666853555204	"1"	1
"K00564"	-1.43087187414122	"0.4"	1
"K00566"	0.0335623734467988	"1"	1
"K00567"	-0.0011195578156469	"0.857142857142857"	1
"K00568"	0.896981997316889	"0.628571428571429"	1
"K00571"	0.088889434838219	"0.628571428571429"	1
"K00573"	-0.452947215752848	"1"	1
"K00574"	-0.410979212942647	"0.857142857142857"	1
"K00575"	1.22916123630062	"0.228571428571429"	1
"K00584"	-17.9315743400928	"0.563702861650773"	1
"K00590"	-18.9315714547114	"0.563702861650773"	1
"K00595"	-0.16049845976278	"0.857142857142857"	1
"K00598"	-1.75630513925304	"0.284502697911207"	1
"K00600"	0.129221669313745	"0.857142857142857"	1
"K00602"	0.0362158919627662	"1"	1
"K00603"	-0.255680500555804	"1"	1
"K00604"	0.12694703425487	"0.857142857142857"	1
"K00605"	0.511836006641187	"0.628571428571429"	1
"K00606"	0.90811030602503	"0.114285714285714"	1
"K00609"	0.128905713991276	"0.857142857142857"	1
"K00610"	0.172437242379275	"0.857142857142857"	1
"K00611"	0.0381102090808733	"0.857142857142857"	1
"K00612"	2.46566289719619	"0.853041076171313"	1
"K00613"	0.103576395679775	"1"	1
"K00615"	-0.130739962476277	"0.857142857142857"	1
"K00616"	0.073491529791451	"0.628571428571429"	1
"K00619"	2.45317245970186	"1"	1
"K00620"	-0.00237949283733204	"1"	1
"K00625"	0.17849184350423	"0.857142857142857"	1
"K00626"	0.30437792552588	"0.628571428571429"	1
"K00627"	0.185955138623845	"0.4"	1
"K00631"	-0.955656938536065	"0.854445067629532"	1
"K00632"	-1.67278304272192	"0.228571428571429"	1
"K00633"	-0.934124566969286	"0.228571428571429"	1
"K00634"	-0.172814726763244	"1"	1
"K00638"	-0.343407814657927	"0.857142857142857"	1
"K00639"	-0.059848724950025	"1"	1
"K00640"	-0.104885452657078	"1"	1
"K00641"	1.95578964088323	"0.228571428571429"	1
"K00645"	0.25239473646771	"0.228571428571429"	1
"K00647"	-0.449202907923878	"0.857142857142857"	1
"K00648"	0.290184765238933	"0.228571428571429"	1
"K00651"	0.0739926732228417	"1"	1
"K00652"	-0.354113110658662	"1"	1
"K00655"	0.206472117638836	"0.857142857142857"	1
"K00656"	-0.168302917544523	"0.628571428571429"	1
"K00657"	-0.60198371853751	"0.857142857142857"	1
"K00658"	0.717917687601306	"0.4"	1
"K00661"	-0.156717552634746	"0.228571428571429"	1
"K00662"	-3.01304912251645	"0.857142857142857"	1
"K00666"	-0.345035215259213	"1"	1
"K00673"	-2.72752252602953	"0.84535586035979"	1
"K00674"	-0.981851698824538	"0.4"	1
"K00675"	-0.6577111150368	"0.4"	1
"K00677"	-0.114688720471217	"1"	1
"K00680"	0.196956995373202	"1"	1
"K00681"	-2.00961702128411	"0.628571428571429"	1
"K00684"	-0.606090438239812	"0.857142857142857"	1
"K00685"	2.13492931791572	"0.475532659596901"	1
"K00686"	1.41503389255116	"0.825497910704632"	1
"K00687"	0.62014873279277	"1"	1
"K00688"	0.13521899046011	"0.857142857142857"	1
"K00689"	0.252228361309466	"1"	1
"K00690"	0.0471123323522945	"1"	1
"K00691"	-0.781475696538577	"0.857142857142857"	1
"K00692"	18.3466103966816	"0.386476230771233"	1
"K00694"	0.724996920605764	"0.857142857142857"	1
"K00697"	-2.53120195048207	"1"	1
"K00700"	0.161272650175128	"0.857142857142857"	1
"K00702"	0.538908748676248	"0.628571428571429"	1
"K00703"	0.130615507980176	"1"	1
"K00705"	0.12610180898429	"1"	1
"K00712"	1.66280475619129	"0.628571428571429"	1
"K00720"	0.854893972622025	"0.628571428571429"	1
"K00721"	0.0111236917249617	"0.857142857142857"	1
"K00728"	-17.9315743400928	"0.563702861650773"	1
"K00737"	1.76553454268841	"0.114285714285714"	1
"K00748"	0.164794834481014	"0.857142857142857"	1
"K00752"	2.23319893716607	"0.592560276916651"	1
"K00754"	-0.710631819908063	"0.628571428571429"	1
"K00756"	0.424411799612333	"0.114285714285714"	1
"K00757"	-0.144480543548986	"0.857142857142857"	1
"K00758"	-1.16992480799973	"0.628571428571429"	1
"K00759"	0.185927215333924	"0.4"	1
"K00760"	0.214354654969802	"0.628571428571429"	1
"K00761"	0.131290032169035	"0.857142857142857"	1
"K00762"	0.0331893950213857	"0.628571428571429"	1
"K00763"	0.140425896879364	"0.628571428571429"	1
"K00764"	-0.203066417649278	"0.4"	1
"K00765"	0.0879656944523264	"1"	1
"K00766"	-0.182394417047967	"0.628571428571429"	1
"K00767"	0.171783291795667	"0.857142857142857"	1
"K00768"	0.497438120435482	"0.4"	1
"K00769"	-1.78101915319227	"0.857142857142857"	1
"K00772"	3.17325327534626	"0.228571428571429"	1
"K00773"	0.139879491297191	"0.857142857142857"	1
"K00782"	0.167534574494533	"0.857142857142857"	1
"K00783"	0.152629038154377	"0.628571428571429"	1
"K00784"	-0.101112268413694	"0.628571428571429"	1
"K00785"	20.849955567101	"0.386476230771233"	1
"K00786"	0.309608414327447	"1"	1
"K00788"	0.0540112683904656	"1"	1
"K00789"	0.0613096429835589	"1"	1
"K00790"	0.422231460256995	"0.0571428571428571"	1
"K00791"	0.086433467244371	"1"	1
"K00793"	0.460758582286953	"0.4"	1
"K00794"	0.308941342520761	"0.628571428571429"	1
"K00795"	-0.867566823119487	"1"	1
"K00796"	0.27439599883503	"1"	1
"K00797"	0.152488165713155	"0.628571428571429"	1
"K00798"	-0.0328558591368919	"1"	1
"K00799"	-1.45538074363121	"0.37245586998137"	1
"K00800"	0.120642174434372	"0.857142857142857"	1
"K00801"	-0.758497425112283	"1"	1
"K00803"	-0.584962320384333	"1"	1
"K00805"	0.15721627742559	"0.628571428571429"	1
"K00806"	0.135794231289623	"0.857142857142857"	1
"K00808"	20.9315692906715	"0.122744682325921"	1
"K00809"	3.05889241948264	"0.241886599408831"	1
"K00812"	0.694470337278442	"0.4"	1
"K00813"	-1.01124885188205	"0.857142857142857"	1
"K00817"	0.119160604654266	"1"	1
"K00818"	0.1287672946454	"1"	1
"K00819"	-0.258435863817932	"0.857142857142857"	1
"K00820"	0.142415510431037	"0.4"	1
"K00821"	-0.0220344428820705	"1"	1
"K00823"	-0.414151365334487	"0.857142857142857"	1
"K00824"	-1.84780741947561	"0.628571428571429"	1
"K00826"	0.13480929059229	"0.857142857142857"	1
"K00830"	0.508146618137094	"0.696466485711776"	1
"K00831"	-0.00548535106207787	"0.628571428571429"	1
"K00832"	-0.859363624217607	"0.857142857142857"	1
"K00833"	-0.341545828805221	"0.857142857142857"	1
"K00835"	-2.39101715664093	"1"	1
"K00836"	7.16801336477365	"0.0435966448855414"	1
"K00839"	-19.4169974574859	"0.270289384801699"	1
"K00840"	-2.72752252602953	"0.84535586035979"	1
"K00841"	0.0246000329054623	"0.4"	1
"K00842"	0.415036777932586	"0.693281817504481"	1
"K00844"	3.07423322972616	"0.0571428571428571"	1
"K00845"	0.00929335633858019	"1"	1
"K00847"	-0.0211702110655599	"0.628571428571429"	1
"K00848"	-0.598266983552031	"0.0571428571428571"	1
"K00849"	-0.0955102775425114	"0.628571428571429"	1
"K00850"	-0.115283203446607	"0.4"	1
"K00851"	-0.342816904788466	"0.857142857142857"	1
"K00852"	0.312617018687276	"0.228571428571429"	1
"K00853"	-0.00936250485912871	"0.857142857142857"	1
"K00854"	0.283838716827138	"0.857142857142857"	1
"K00855"	-2.72752252602953	"0.84535586035979"	1
"K00856"	0.245112397649417	"0.582079651929502"	1
"K00857"	0.115298194782356	"1"	1
"K00858"	0.126195486419339	"0.857142857142857"	1
"K00859"	0.100519903206654	"0.857142857142857"	1
"K00860"	-0.381146056990967	"1"	1
"K00862"	-17.9315743400928	"0.563702861650773"	1
"K00863"	0.165658990809465	"1"	1
"K00864"	0.0422632314794575	"1"	1
"K00865"	-0.185676477079883	"0.857142857142857"	1
"K00867"	0.319733185835202	"1"	1
"K00868"	0.149502714858254	"1"	1
"K00869"	0.262398405260951	"1"	1
"K00872"	0.0626909737562611	"1"	1
"K00873"	-0.00820842616283772	"0.857142857142857"	1
"K00874"	-0.593139686487472	"0.0571428571428571"	1
"K00876"	0.324367294330089	"0.4"	1
"K00878"	0.121238172009542	"0.857142857142857"	1
"K00879"	-0.740068469238122	"0.628571428571429"	1
"K00880"	0.173882734055832	"0.858427290260402"	1
"K00881"	0.736965017088652	"0.711025407078729"	1
"K00882"	0.0931344170640977	"0.857142857142857"	1
"K00883"	-0.413546041153694	"0.628571428571429"	1
"K00884"	-0.955656938536065	"0.854445067629532"	1
"K00885"	-0.918291435143956	"0.854445067629532"	1
"K00886"	0.726102372908144	"0.211798378305723"	1
"K00887"	-1.68976170536918	"1"	1
"K00891"	0.039980999087852	"0.857142857142857"	1
"K00892"	-2.72752252602953	"0.84535586035979"	1
"K00895"	-0.989727788567135	"0.857142857142857"	1
"K00897"	-1.02963385040326	"0.857142857142857"	1
"K00899"	-0.101377939295459	"1"	1
"K00901"	0.0668901793290354	"1"	1
"K00906"	-2.72752252602953	"0.84535586035979"	1
"K00912"	-0.0305248933802302	"1"	1
"K00917"	-1.81372149144268	"0.857142857142857"	1
"K00918"	0.128156343449432	"0.592560276916651"	1
"K00919"	0.130715880515412	"0.857142857142857"	1
"K00924"	1.17910615956682	"0.4"	1
"K00925"	-0.142658168573962	"1"	1
"K00926"	0.0316984030179142	"0.857142857142857"	1
"K00927"	0.128798883477823	"0.857142857142857"	1
"K00928"	-0.21117339754846	"0.228571428571429"	1
"K00929"	-0.107144711960579	"0.857142857142857"	1
"K00930"	-0.0189055030354061	"1"	1
"K00931"	0.121589135761858	"0.857142857142857"	1
"K00932"	-2.68890677546422	"0.84535586035979"	1
"K00936"	-0.232325692455841	"0.4"	1
"K00937"	0.134660423894559	"0.857142857142857"	1
"K00938"	0.203979091156693	"1"	1
"K00939"	0.131840050722222	"0.857142857142857"	1
"K00940"	-0.0943641266440306	"0.857142857142857"	1
"K00941"	0.0094675576321133	"0.857142857142857"	1
"K00942"	0.0711697134744161	"1"	1
"K00943"	0.529128856675799	"0.228571428571429"	1
"K00945"	0.218095766770909	"0.628571428571429"	1
"K00946"	0.184085897765271	"0.857142857142857"	1
"K00948"	-0.00433069208435144	"0.4"	1
"K00949"	0.0880856961079574	"0.857142857142857"	1
"K00950"	-0.119146091622598	"1"	1
"K00951"	0.111925771230294	"1"	1
"K00952"	-0.709290602104594	"0.475532659596901"	1
"K00954"	0.126729010919766	"0.857142857142857"	1
"K00956"	-0.284984044045281	"1"	1
"K00957"	0.422707068351547	"0.857142857142857"	1
"K00958"	-20.5165320318417	"0.563702861650773"	1
"K00962"	0.126151413851038	"0.857142857142857"	1
"K00963"	0.545484152588165	"0.228571428571429"	1
"K00965"	-0.118951227793209	"0.857142857142857"	1
"K00966"	0.33087665738063	"0.696466485711776"	1
"K00968"	0.100505972213557	"0.857142857142857"	1
"K00969"	0.0773924801074296	"0.628571428571429"	1
"K00970"	0.668516074940903	"0.4"	1
"K00971"	-0.0872577655000261	"0.857142857142857"	1
"K00972"	1.18259140046733	"1"	1
"K00973"	0.161243608552761	"0.857142857142857"	1
"K00974"	0.153925924275407	"0.628571428571429"	1
"K00975"	-0.0287830773772866	"0.857142857142857"	1
"K00978"	-0.801011132864322	"1"	1
"K00979"	0.30464792037192	"0.857142857142857"	1
"K00980"	-1.14135455468942	"0.4"	1
"K00981"	0.142712228789152	"0.628571428571429"	1
"K00982"	1.00278650108016	"0.228571428571429"	1
"K00983"	-0.986784056292124	"0.628571428571429"	1
"K00984"	2.92506604113885	"0.228571428571429"	1
"K00986"	0.0146637318284251	"1"	1
"K00989"	2.39029525175023	"0.0571428571428571"	1
"K00990"	1.06138399782319	"0.228571428571429"	1
"K00991"	0.057188824197622	"0.628571428571429"	1
"K00992"	2.31625907350187	"0.475532659596901"	1
"K00995"	0.179665672336301	"0.4"	1
"K00996"	-1.21728849868153	"1"	1
"K00997"	0.3888024075017	"0.4"	1
"K00998"	-0.955656938536065	"0.854445067629532"	1
"K01000"	0.131612375493096	"0.857142857142857"	1
"K01002"	-0.987554333236195	"0.628571428571429"	1
"K01004"	0.777607235164888	"0.275596130117855"	1
"K01006"	0.0361995374871665	"0.628571428571429"	1
"K01007"	-0.30580447649839	"1"	1
"K01008"	0.882544647140521	"0.114285714285714"	1
"K01011"	-0.281843126349827	"0.857142857142857"	1
"K01012"	0.0579663211867487	"0.628571428571429"	1
"K01023"	-0.372422438968697	"0.857142857142857"	1
"K01026"	0.221450814716128	"0.628571428571429"	1
"K01028"	-1.63279099286307	"0.475532659596901"	1
"K01029"	-1.00902333860811	"1"	1
"K01034"	1.86515497113552	"0.628571428571429"	1
"K01035"	1.84934142492212	"0.628571428571429"	1
"K01039"	0.449253202263681	"0.4"	1
"K01040"	0.449253202263681	"0.4"	1
"K01042"	0.376903218380297	"0.857142857142857"	1
"K01046"	-0.517167341583341	"1"	1
"K01048"	-0.719159281963007	"0.857142857142857"	1
"K01051"	-0.351006086635058	"0.857142857142857"	1
"K01053"	-1.03254160509052	"0.4"	1
"K01056"	0.127199717624205	"0.857142857142857"	1
"K01057"	-0.316462735071134	"1"	1
"K01058"	1.44107493648329	"0.228571428571429"	1
"K01060"	1.70388232087718	"1"	1
"K01061"	-2.70229837959942	"0.84535586035979"	1
"K01066"	-0.464284049935924	"0.857142857142857"	1
"K01069"	1.62263719235059	"0.228571428571429"	1
"K01070"	-2.46467722191591	"1"	1
"K01071"	0.362851196139383	"0.4"	1
"K01073"	-16.3321239860145	"0.563702861650773"	1
"K01077"	-0.287247925020908	"0.628571428571429"	1
"K01079"	-0.0605519015710763	"0.857142857142857"	1
"K01081"	-0.701443387209305	"0.628571428571429"	1
"K01082"	-0.120976957785647	"1"	1
"K01085"	-1.86777302795507	"0.84535586035979"	1
"K01087"	-1.19393821064635	"0.37245586998137"	1
"K01089"	-0.20851017186495	"1"	1
"K01090"	-0.0215555746251392	"0.857142857142857"	1
"K01091"	0.14375241435365	"1"	1
"K01092"	-0.308480446304474	"0.628571428571429"	1
"K01093"	0.593745850938846	"0.857142857142857"	1
"K01095"	0.065705445455618	"1"	1
"K01096"	-0.955656938536065	"0.854445067629532"	1
"K01101"	-1.62412267097765	"0.857142857142857"	1
"K01104"	-0.0802890383420606	"0.628571428571429"	1
"K01113"	21.5165315509436	"0.386476230771233"	1
"K01114"	0.481860202439878	"0.857142857142857"	1
"K01118"	1.7004383002784	"0.114285714285714"	1
"K01119"	-0.205949681610198	"0.857142857142857"	1
"K01126"	0.0287050720371541	"0.4"	1
"K01129"	-0.0243421300245766	"1"	1
"K01130"	0.234219653021419	"1"	1
"K01133"	-0.291856142449677	"1"	1
"K01134"	-3.0120942962856	"0.857142857142857"	1
"K01135"	0.603254372305889	"1"	1
