response	Responder	Responder	Responder	Nonresponder	Nonresponder	Nonresponder	Nonresponder
sample	F0130	F0177	H0086	F0155	F0056	F0100	H0054
K00773	4412.57	4042.00	4170.77	4594.96	3817.32	4196.65	2669.33
K00782	245.51	194.43	590.30	154.31	336.71	713.75	 18.28
K00783	4605.67	4070.00	4134.27	4594.96	3846.32	4217.65	2706.33
K00784	3406.87	3722.51	3438.48	3588.55	5174.42	4433.48	1917.00
K00785	5.67	0.00	0.00	0.00	0.00	0.00	0.00
K00786	100.33	193.06	  8.40	127.97	143.96	 24.57	 28.17
K00788	5107.91	3587.27	5674.42	5354.50	4699.20	5692.83	2708.91
K00789	4686.57	4310.33	4299.77	4908.96	3915.57	5355.65	2811.08
K00790	6518.06	6875.90	6227.83	5865.86	5446.53	5049.05	3162.75
K00791	4763.08	4248.00	4693.15	5105.94	4176.07	5242.40	2685.33
K00793	2592.41	1518.94	3065.87	1218.56	2325.03	3036.08	 373.66
K00794	2599.41	1473.94	3010.87	1205.56	2325.03	3051.08	1043.16
K00795	 58.17	488.43	 59.00	655.00	 48.21	  1.00	769.08
K00796	2493.57	1613.17	2844.27	1660.96	2558.32	3046.65	 396.83
K00797	2222.89	3193.28	2164.32	2460.26	2013.45	2836.66	1783.16
K00798	 472.41	 248.00	 818.21	 543.43	 355.99	1142.75	  56.58
K00799	 5.00	10.29	10.00	 0.00	87.63	 0.00	 4.84
K00800	4408.57	3975.00	4114.77	4514.63	3883.99	4260.65	2668.33
K00801	0.00	0.00	1.33	0.00	0.00	3.00	0.00
K00803	 3	 5	 0	11	 1	 0	 4
K00805	3924.23	3717.34	3056.66	3986.41	3144.08	3025.83	2635.25
K00806	4425.90	4097.01	4230.43	4614.29	3906.57	4243.98	2712.08
K00808	1	0	5	0	0	0	0
K00809	18	 0	 7	 4	 0	 0	 0
K00812	2083.82	 932.83	2547.59	1208.96	 670.25	2492.50	 212.75
K00813	 411.67	 111.43	   5.00	1345.00	  33.21	   0.00	  41.08
K00817	4555.30	3926.77	4324.45	4678.23	3665.37	4698.58	2679.50
K00818	 599.68	 313.73	1031.11	 536.28	 619.21	1175.65	  40.17
K00819	 97.61	  0.00	354.88	 99.93	 13.25	604.50	  4.00
K00820	4403.78	4250.00	4299.89	4808.00	3896.07	4237.65	2706.33
K00821	3762.00	2471.77	3074.99	3960.58	3068.71	3045.33	2528.08
K00822	0	0	0	0	0	0	0
K00823	 6.50	28.43	18.00	28.25	38.46	 5.00	22.33
K00824	  75.33	 231.01	  42.66	1404.33	  53.99	 112.33	 104.33
K00826	4368.54	3933.00	4157.10	4455.63	3839.33	4176.65	2658.00
K00830	1.4	0.0	5.0	0.0	0.0	0.0	6.0
K00831	3678.51	3892.00	3713.44	4470.11	3846.58	4177.98	2607.91
K00832	 453.50	 110.43	  96.00	1367.25	 161.45	   0.00	  67.66
K00833	 456.62	 223.43	1070.17	 625.11	 614.45	1670.25	  47.16
K00835	 0.00	 3.43	 1.33	 0.00	29.21	 3.00	 1.08
K00836	149.0	141.0	 12.0	  0.0	  0.0	  0.0	  2.8
K00839	0.0	0.0	0.0	2.0	0.0	0.0	0.8
K00840	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K00841	121.16	218.23	153.90	 26.90	523.96	 62.07	 33.67
K00842	1	1	0	0	0	2	0
K00844	 43.97	196.00	 56.92	 23.25	 18.50	  3.25	  2.00
K00845	6332.64	6706.01	5867.01	7820.46	5047.00	7883.23	4295.00
K00847	4161.93	4360.44	4565.78	4164.36	4161.71	6683.23	2699.53
K00848	1408.88	1735.79	1641.28	2423.55	2139.46	3324.99	1772.58
K00849	3368.17	4032.00	3319.77	4685.88	3796.25	4224.15	2565.25
K00850	12029.48	13208.89	11034.77	13534.04	13107.74	14288.38	11457.33
K00851	 36.17	101.86	  5.00	115.00	 70.50	 26.00	 30.36
K00852	3385.98	2661.30	2864.94	2696.08	2622.86	2853.82	1395.16
K00853	224.50	165.43	307.00	275.00	 35.21	592.00	 33.08
K00854	3824.47	4394.34	4175.50	3416.95	4180.62	4887.64	1089.08
K00855	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K00856	1	2	5	1	1	0	7
K00857	1439.80	2758.16	1432.73	1808.37	1487.25	1339.82	2295.50
K00858	4413.57	3987.00	4113.77	4573.96	3886.32	4196.65	2631.33
K00859	4194.57	3965.00	3998.77	4484.76	3873.32	4135.65	2626.33
K00860	 340.18	 170.43	 569.13	 495.18	 316.96	1045.75	  17.08
K00862	0	0	0	0	0	0	1
K00863	 19.33	110.00	  3.00	106.00	 21.50	 17.00	 12.80
K00864	3843.60	4010.78	3868.20	4439.84	3719.95	4270.33	2748.75
K00865	3212.25	2492.94	2769.10	4009.54	3685.63	2725.48	2430.33
K00867	 90.33	178.66	  4.40	 20.57	247.67	  5.07	 18.75
K00868	3571.84	3832.16	3555.09	2725.43	3970.16	3894.05	2584.08
K00869	 87.16	137.23	  2.40	 18.90	212.46	  3.07	 17.67
K00870	0	0	0	0	0	0	0
K00872	1851.73	2498.66	1142.40	2869.15	1404.24	 418.07	2320.83
K00873	4886.07	4632.76	4119.77	5459.29	4586.54	4260.65	3982.08
K00874	2856.42	3699.11	3587.70	5913.52	4854.96	5541.91	4091.38
K00876	4898.04	5480.33	5308.27	3972.93	4175.24	5685.90	2870.08
K00878	3499.06	2133.77	3122.16	2373.66	3302.78	2564.83	2491.16
K00879	287.00	255.44	101.99	599.33	446.21	242.33	147.28
K00880	25.67	39.43	 3.00	14.00	39.21	14.00	13.28
K00881	2	0	3	3	0	0	1
K00882	3554.16	3854.00	2974.06	3882.73	3656.42	2865.40	2573.00
K00883	24.00	 4.43	 0.00	11.00	32.21	 7.00	 0.28
K00884	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K00885	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K00886	12.50	 5.00	 4.00	 2.00	10.33	 3.00	 2.00
K00887	  88.16	 270.23	   6.40	1363.57	 144.79	   3.07	  57.67
K00891	6090.67	3906.76	6010.77	4317.63	6296.36	7325.65	2821.24
K00892	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K00895	 490.34	 202.00	 694.05	1887.31	 296.75	1471.75	  15.00
K00897	 42.67	480.00	  4.00	651.60	 15.33	  0.00	766.67
K00899	 50.33	135.01	 66.66	 65.33	 15.00	187.33	 92.80
K00901	1503.49	1615.93	1392.92	2362.25	 659.79	1757.00	 964.83
K00906	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K00912	 440.08	 207.43	 865.21	 515.98	 386.95	1139.75	  17.41
K00917	 45.16	 81.50	 92.50	 48.27	196.41	 33.67	748.92
K00918	 7	37	 6	11	11	20	19
K00919	4328.41	3863.77	4113.37	4478.06	3679.86	4178.58	2649.66
K00924	27.00	30.00	 3.00	20.33	 5.00	 9.00	 1.00
K00925	4860.07	4635.00	3780.44	6650.46	4549.33	3665.15	4675.50
K00926	2714.39	1479.66	2198.47	1901.66	2920.37	3007.49	 508.61
K00927	4373.57	3983.00	4114.77	4481.96	3888.32	4181.65	2656.33
K00928	6715.91	5857.01	6093.56	8732.72	7335.99	5865.73	6877.38
K00929	 519.93	 384.02	1061.40	 822.58	 353.00	1479.41	 167.50
K00930	4320.68	2740.50	3992.77	4491.86	3687.92	4204.98	2548.25
K00931	4338.50	3946.00	3997.44	4456.36	3841.74	4119.65	2634.58
K00932	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 0.28
K00936	4718.17	3778.07	3656.48	6074.81	4544.04	4319.23	4096.76
K00937	3326.21	3893.94	3130.12	3116.51	3677.28	3947.83	1828.91
K00938	 78.16	137.23	  2.40	 18.90	212.46	  3.07	 17.67
K00939	4410.57	3983.00	4114.77	4492.96	3888.32	4181.65	2658.33
K00940	446.97	409.66	751.15	193.55	672.50	649.65	772.91
K00941	3721.07	2616.77	3815.54	4248.52	2953.53	3703.58	2543.66
K00942	4460.37	4067.00	4232.77	4494.96	3968.65	5036.65	2694.33
K00943	3063.23	3136.66	2394.73	2996.65	1805.57	 688.57	2450.33
K00945	6711.57	7911.83	6389.77	6581.71	6641.99	7515.15	3347.83
K00946	 592.68	 210.43	1064.71	 520.98	 410.95	1232.75	  27.41
K00948	5080.06	4802.57	4937.83	5510.86	5780.11	5656.05	2873.00
K00949	4202.40	4031.57	3823.69	4583.96	3784.12	4100.65	2655.92
K00950	 916.92	 473.16	1439.66	1040.67	 810.58	2187.90	  58.66
K00951	4837.58	4273.00	4943.32	5110.94	4209.07	5333.40	2686.33
K00952	 8	28	14	34	14	50	11
K00954	4420.07	4048.00	4114.77	4606.96	3889.32	4196.65	2673.33
K00955	0	0	0	0	0	0	0
K00956	 364.68	 210.43	 582.13	 496.18	 317.96	1046.75	  19.08
K00957	1013.68	 410.76	1391.46	 587.18	 635.96	1516.75	  61.08
K00958	0	0	0	0	0	0	6
K00960	0	0	0	0	0	0	0
K00962	4413.57	4031.00	4112.77	4675.96	3811.32	4211.65	2642.33
K00963	2027.23	2285.59	1530.23	1285.65	1363.03	 444.57	2244.66
K00965	2642.16	3265.50	2166.56	3599.90	3259.58	2396.40	2435.00
K00966	1.50	0.00	1.33	0.00	0.00	3.00	0.00
K00968	25.04	 1.00	 9.55	20.76	21.50	 0.00	 2.00
K00969	4474.57	4549.50	4155.77	5152.96	3893.32	4183.65	3425.33
K00970	435.01	210.43	593.88	396.01	100.29	525.25	 18.08
K00971	1105.60	1014.94	2440.08	1292.34	1376.71	3573.83	 217.08
K00972	354	  1	 74	 77	116	 56	  3
K00973	4180.41	4357.66	4176.18	4584.87	3784.92	4203.15	2586.75
K00974	3923.89	3723.01	3292.22	3931.31	3530.92	3021.23	2626.00
K00975	8332.21	7945.59	6697.44	9098.62	7641.96	9003.46	5506.92
K00978	 278.38	 157.01	1074.41	 358.58	 165.50	2912.33	  71.00
K00979	 726.48	 364.43	 886.21	 552.98	 408.20	1144.75	  28.41
K00980	 866.04	 691.33	 227.55	2230.76	 928.50	  47.00	2043.50
K00981	4415.37	3931.43	4199.02	4394.21	3941.78	4167.65	2648.61
K00982	19.67	11.43	57.00	 5.00	47.54	 2.00	 4.08
K00983	360.42	 53.00	378.08	199.42	294.50	880.50	717.00
K00984	  60.00	1176.33	 108.00	  89.00	  46.00	   8.00	  93.00
K00986	153.66	187.01	527.55	156.09	322.50	649.33	 18.00
K00989	1210.57	 300.93	1040.83	 107.00	 233.54	 221.00	  87.58
K00990	12.67	 8.43	55.00	 3.00	42.54	 0.00	 3.08
K00991	4909.55	3429.77	4403.87	4717.96	4059.53	4241.25	3311.83
K00992	 6.5	 2.0	55.0	 3.0	12.0	 0.0	 2.0
K00995	4191.98	4264.33	3633.52	4466.29	3557.83	3501.65	2706.50
K00996	 468.67	 564.00	 119.00	2177.00	  89.99	   0.00	1303.33
K00997	1874.06	2552.00	1431.89	1383.98	1595.24	 651.90	2334.33
K00998	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K01000	4435.57	4126.50	4121.77	4686.96	3889.32	4217.65	2643.33
K01002	1206.00	1777.43	 110.00	4242.00	 485.21	 518.00	2933.08
K01003	0	0	0	0	0	0	0
K01004	5	2	2	0	5	1	1
K01006	4319.91	4383.34	4027.37	5241.39	3614.66	4272.58	3424.92
K01007	 63.84	216.43	 89.00	333.00	156.86	 49.00	 69.75
K01008	2912.40	1993.77	2364.66	1216.41	2158.29	1530.83	 352.83
K01011	 23.50	 72.87	 65.66	 27.99	104.67	 59.33	 70.66
K01012	5128.98	3820.77	5367.70	4695.93	5025.20	5309.58	3307.41
K01023	 59.67	  2.00	338.67	 75.50	  6.00	604.50	  5.00
K01026	 844.39	 337.03	1050.98	1573.99	 212.00	 515.99	 251.00
K01028	 16	 73	  0	127	  0	218	 23
K01029	19.8	14.0	18.0	27.0	 6.0	95.0	11.0
K01031	0	0	0	0	0	0	0
K01032	0	0	0	0	0	0	0
K01034	752.07	 80.00	886.33	108.67	171.50	237.00	111.75
K01035	756.47	 83.00	895.33	110.67	174.50	245.00	111.75
K01039	29	48	51	15	 3	89	18
K01040	29	48	51	15	 3	89	18
K01042	653.40	119.44	409.16	 78.41	238.29	123.83	773.13
K01046	 54.33	651.51	125.66	700.33	 13.00	 47.33	826.00
K01048	 366.50	  98.43	 116.00	  89.50	 165.54	1006.50	  13.58
K01051	 629.73	 583.10	2400.66	1498.93	 882.21	3717.08	  46.88
K01053	 5.33	16.01	 2.66	 6.33	 4.00	37.33	17.80
K01055	0	0	0	0	0	0	0
K01056	4416.07	4043.00	4114.77	4594.96	3888.32	4196.65	2670.33
K01057	 338.68	 205.00	 581.38	 504.18	 298.08	1047.75	  18.00
K01058	42.71	67.43	20.13	25.43	36.46	 0.00	 2.08
K01060	  66.29	1303.50	 105.00	 315.10	  40.83	 115.67	 132.00
K01061	 0.00	 6.86	 0.00	 0.00	58.17	 0.00	 1.36
K01066	 46.50	 76.86	  4.00	121.50	 71.42	 27.50	 13.86
K01067	0	0	0	0	0	0	0
K01069	10.84	 6.43	61.00	 0.60	31.54	 0.00	 1.75
K01070	 1.50	 6.86	 0.00	 2.00	58.17	 0.00	 1.36
K01071	 86.16	137.23	 20.40	 18.57	212.46	  3.07	 18.67
K01073	0.00	0.00	0.00	0.33	0.00	0.00	0.00
K01075	0	0	0	0	0	0	0
K01077	 741.65	 764.76	1205.38	1407.18	 378.29	1799.75	 827.08
K01079	 468.17	 321.66	 898.45	 518.88	 651.08	1156.82	  20.75
K01081	 463.20	 465.06	 834.73	1969.19	 607.79	1161.82	  83.67
K01082	 425.68	 173.43	 772.63	 501.18	 336.96	1136.75	  14.08
K01083	0	0	0	0	0	0	0
K01085	 0.00	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K01087	 1.50	 3.43	 5.00	 0.00	29.21	 0.00	 1.08
K01089	 383.18	 205.43	 678.88	 509.98	 319.96	1110.75	  12.08
K01090	4653.95	4554.06	3851.53	5043.66	5368.11	3342.82	3920.25
K01091	 9548.61	11150.20	10136.73	10461.26	 9752.31	11216.64	 5784.66
K01092	1413.50	1045.68	1743.93	1547.41	2284.75	2791.48	 316.55
K01093	 5.00	 3.43	55.00	 4.00	41.96	 0.00	10.08
K01095	223.74	204.43	277.38	384.06	 71.46	429.25	 14.08
K01096	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K01101	  82.50	 324.23	   7.40	1383.90	 219.13	   2.40	  96.67
K01104	 7855.23	10062.50	 7742.62	11195.78	 9148.66	 7767.63	 8059.78
K01113	9	0	0	0	0	0	0
K01114	  6.25	 60.00	110.50	110.25	 10.25	 15.00	 33.25
K01118	480.00	204.76	594.00	126.83	 87.96	206.50	103.33
K01119	 396.14	 291.09	 792.58	 576.47	 411.04	1230.75	  57.58
K01121	0	0	0	0	0	0	0
K01126	3553.54	3680.23	3798.73	4602.66	3193.15	3484.82	3139.58
K01129	4518.24	4392.78	3893.53	4150.64	4355.78	4238.41	4618.41
K01130	361.13	342.43	733.76	508.75	346.71	765.50	  8.28
K01133	215.55	284.00	222.75	683.25	 44.50	446.25	  5.00
K01134	 20.00	  0.00	 11.33	318.00	 15.00	  3.00	  1.00
K01135	1.75	0.00	7.08	2.25	2.50	3.00	0.00
K01138	280.55	223.86	197.08	410.25	 82.92	615.00	 39.56
K01139	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K01141	 9.67	 8.43	50.00	 3.00	42.21	 0.00	 3.08
K01142	4350.57	4000.50	4024.27	4598.96	3904.32	4112.65	2663.33
K01144	 425.51	 199.00	 774.88	 501.18	 306.75	1136.75	  13.00
K01146	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K01147	13.17	 8.43	55.00	 4.00	43.21	 0.00	10.08
K01150	 4.00	 5.43	50.00	 4.00	42.21	 0.00	10.08
K01151	4209.41	3746.77	3885.37	4367.59	3545.53	3652.58	2631.66
K01153	5102.50	7545.52	4774.72	8405.85	3265.15	5354.06	5681.25
K01154	 6889.46	 9214.01	 5550.00	12555.90	 7145.47	 6338.07	 5862.42
K01155	 280.63	  87.01	 608.91	 509.08	 320.15	1085.08	  76.33
K01156	 667.62	1826.00	 731.38	 760.06	 255.58	1051.50	 278.50
K01159	2358.08	2334.43	2285.71	1251.73	 850.86	1685.25	 400.16
K01160	 0.00	 7.86	 0.00	 0.00	72.17	 0.00	 0.56
K01163	3347.57	3211.35	3637.20	2391.09	2650.49	3237.91	 674.58
K01166	0	3	0	0	1	0	0
K01167	0	0	0	0	0	0	0
K01169	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K01173	 657.61	 504.00	1114.13	 885.28	 342.75	1635.25	  19.00
K01174	  64.50	 510.00	  34.00	 842.33	  41.00	   1.00	1963.50
K01175	 5.67	 6.43	 0.00	 0.00	30.21	 0.00	 1.08
K01176	1166.09	 911.09	 252.40	1371.04	 869.88	  69.07	 728.33
K01179	3577.98	3269.27	3587.40	2279.38	 929.21	4333.33	 732.88
K01181	125.05	 76.99	377.75	156.55	273.50	700.50	 19.00
K01182	1763.49	3552.35	1473.65	3592.00	3710.16	2740.33	3135.50
K01183	 564.5	  63.0	 892.5	 336.5	 281.0	1971.5	  15.0
K01185	 18.17	 76.29	 66.38	113.26	121.13	 15.00	 15.64
K01186	 410.02	 685.50	 927.96	1455.61	 353.25	1187.75	1480.50
K01187	4625.74	3599.79	5560.17	3883.70	3907.87	9283.74	1711.88
K01190	 7664.07	 6449.50	10099.78	11066.76	 9570.83	17634.90	 5403.25
K01191	 657.96	1169.51	 759.08	1288.35	  65.65	1546.50	 173.67
K01192	 751.62	1037.00	1188.08	1325.92	1443.50	1549.75	 147.80
K01193	3038.70	4005.51	2786.97	4047.48	5500.58	3842.65	5856.95
K01194	 45.50	  6.86	100.50	  2.00	 60.42	 65.00	  3.16
K01195	366.30	 51.76	341.50	155.75	 67.79	870.00	  7.28
K01197	 359.79	 735.00	 562.88	1154.26	 977.25	1367.75	2675.00
K01198	 152.33	 834.67	  39.66	1129.33	  31.33	 124.33	 845.00
K01200	 877.41	1198.06	 870.07	2699.79	1218.95	1114.24	2028.84
K01201	299.27	283.33	498.42	128.50	 50.00	445.25	  6.00
K01205	295.97	669.00	765.35	131.02	297.50	632.25	  5.00
K01206	1653.95	1377.50	3978.64	2387.38	2736.40	7684.09	 141.34
K01207	2559.50	2895.27	2525.32	2776.83	2090.04	2573.33	2031.83
K01209	1259.24	1317.66	2660.54	1865.61	2279.41	4993.83	 188.00
K01210	 29.00	 61.00	 87.50	113.00	162.33	 37.00	 12.00
K01212	 17.00	167.00	  4.00	  8.80	  1.00	  2.25	  0.00
K01215	 89.99	159.23	  1.40	 34.57	208.13	 12.07	 13.00
K01218	438.50	354.99	658.25	481.50	291.00	931.00	  9.00
K01220	  49.99	 524.50	   4.00	1973.77	  23.83	   1.67	 769.00
K01222	1436.00	2470.43	 250.00	4740.00	2152.46	 139.00	6815.08
K01223	 6045.15	 7703.15	 2349.26	10733.39	10119.77	  758.94	20285.43
K01224	 715.65	 515.33	 845.75	 810.55	 292.83	1928.75	  57.00
K01226	130.66	740.67	 14.06	735.30	189.67	 55.40	844.75
K01227	16.33	 0.50	 0.00	10.93	 0.50	 0.00	 0.00
K01232	 504.00	2265.43	 297.50	4164.00	1117.96	  70.00	4343.38
K01233	 0	29	 0	 2	 2	 3	 0
K01235	133.80	124.33	490.50	231.80	270.00	636.50	 17.00
K01236	1	0	0	0	0	0	1
K01238	0	0	0	0	0	0	0
K01239	 557.98	 592.06	 853.46	 732.98	1977.58	2232.98	 277.75
K01241	 346.51	 202.43	 578.38	 498.18	 316.96	1045.75	  11.08
K01243	3278.96	3790.51	3182.05	4733.03	3803.08	4430.48	2602.50
K01246	1362.62	1240.67	1256.27	2934.46	1337.25	1407.65	2177.75
K01247	102.90	557.43	 68.00	680.50	 68.21	 52.50	791.58
K01250	25.83	95.44	37.66	71.33	37.21	57.33	24.28
K01251	1142.74	 319.50	1042.96	 125.51	  97.74	 250.75	  58.83
K01252	 2.00	 4.43	 0.00	 2.00	29.21	 1.00	 1.08
K01253	0	0	0	0	0	0	0
K01255	 263.07	 674.43	 139.00	1077.33	 760.54	  43.00	2001.58
K01256	212.29	148.66	418.78	155.50	528.25	623.57	 20.75
K01258	3552.47	3385.84	3678.43	4221.21	3741.57	3788.98	2603.38
K01259	 28.90	 77.00	 68.00	 60.46	263.08	 51.00	 37.75
K01261	 75.16	169.23	 12.40	 17.90	138.46	  3.07	 15.67
K01262	4985.42	4230.00	5443.23	5311.61	4749.82	6533.40	2732.63
K01263	0	1	0	0	0	0	0
K01265	6629.08	5584.83	6538.40	6352.69	6767.32	7206.90	4108.58
K01266	 13.33	106.01	  5.66	 34.33	 80.00	 56.33	 62.00
K01267	2003.50	2600.34	2052.49	3275.05	3045.57	2594.33	2318.08
K01269	0	0	0	0	0	0	0
K01270	3607.69	2554.76	3679.76	3854.46	4274.62	4973.50	3610.33
K01271	1658.39	 924.67	 832.56	 960.73	1217.92	 248.90	2059.50
K01273	2834.39	3223.86	2500.48	3764.74	2751.75	2508.49	2567.25
K01274	10.16	10.50	 0.00	 5.77	 3.16	 0.67	 5.67
K01277	 425.51	 199.00	 774.88	 509.98	 306.75	1136.75	  13.00
K01278	 873.06	 398.00	1809.56	1145.22	 857.08	2799.00	  29.00
K01281	 98.65	157.23	 11.40	 46.91	219.45	 91.41	 26.34
K01284	 942.86	 401.43	1951.43	1145.46	 903.71	2890.00	  34.08
K01286	2690.48	2715.82	2413.78	2564.68	3151.09	2749.13	2575.42
K01295	116	 47	113	 46	 32	 56	 24
K01297	643.47	353.77	558.99	650.50	158.96	582.58	105.33
K01299	  89.33	 275.34	 267.16	1498.33	 287.00	 675.33	  82.80
K01303	  13.33	  73.01	   4.66	1350.33	 148.00	  37.33	  57.00
K01304	 433.08	 234.33	  69.75	1478.43	 763.74	  17.00	 787.75
K01305	 202.73	 183.44	 286.66	1448.33	  67.21	 553.33	  79.28
K01308	 726	 435	1028	 524	1300	1039	  78
K01318	0.5	0.0	0.0	0.0	0.0	0.0	0.0
K01322	125.80	  0.00	349.75	 17.05	 30.50	 92.00	  3.00
K01338	4873.32	4825.79	4893.61	6024.80	4270.52	5426.74	2902.49
K01342	0	0	0	0	0	0	0
K01347	0	6	0	0	2	0	0
K01350	0	0	0	0	0	0	0
K01354	21.17	 6.43	 2.00	 2.00	34.54	 2.00	 1.08
K01355	0	0	0	0	0	0	0
K01356	3831.23	5509.78	4305.82	4692.24	3598.78	4992.66	3598.66
K01358	5010.07	4526.34	5155.93	5303.54	5627.23	5126.98	2878.05
K01361	 58.49	 87.83	 14.00	 17.84	109.81	 12.01	  8.01
K01372	 773.10	 353.23	1421.74	 734.20	 999.27	2199.32	  41.00
K01387	0	0	0	0	0	0	0
K01390	0.33	0.00	0.00	0.00	0.00	0.00	0.00
K01392	1	0	5	0	0	0	0
K01399	0	0	0	0	0	0	0
K01400	0	0	0	0	0	0	0
K01401	0	0	0	0	0	0	0
K01406	0	0	0	0	0	0	0
K01407	 5.67	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K01409	5969.24	6136.50	5337.77	5310.21	4199.89	4674.65	3027.08
K01414	12.17	 8.43	57.66	 3.00	42.21	 6.00	 3.08
K01419	693.17	 68.43	327.00	 15.00	157.20	  0.00	 30.41
K01420	2995.83	3545.28	2990.32	2576.91	3160.29	3070.66	2640.83
K01421	4373.66	5787.56	3241.40	6106.90	5588.44	4868.57	3065.17
K01424	4287.11	4032.93	4647.15	5061.39	4042.45	4339.65	2633.61
K01425	 529.58	 252.86	1293.54	 734.35	 631.17	1843.25	  63.11
K01426	136.49	309.03	 27.98	383.24	 54.75	201.99	131.25
K01428	 77.17	315.73	  9.73	314.47	128.30	 46.40	 39.00
K01429	 67.17	159.73	  9.73	108.47	128.30	 16.40	 15.00
K01430	 67.17	195.73	  9.73	108.47	128.30	 16.40	 15.00
K01432	0	0	0	0	0	0	0
K01433	 292.47	 207.43	 558.00	 473.75	 314.71	1046.75	  11.08
K01434	0.00	0.00	0.00	0.33	0.00	0.00	0.00
K01436	152.83	366.26	188.71	212.79	158.54	266.39	158.92
K01438	 423.01	 255.44	 781.54	 526.31	 342.96	1186.08	  36.08
K01439	3950.91	5190.45	2813.26	7206.18	4119.30	3701.95	4748.75
K01442	1396.11	2357.01	1900.46	3148.76	1633.16	3596.83	2263.75
K01443	3791.72	4939.01	3663.90	5768.33	4811.25	4374.98	5397.50
K01444	 474.33	 564.01	  84.66	2166.33	 707.25	  45.33	1985.50
K01446	8	0	0	5	0	0	0
K01447	1031.34	 216.00	 904.71	 873.76	 394.25	1527.00	  30.00
K01448	11384.24	 7468.14	 9825.15	 9949.56	 9619.12	10024.82	 5790.07
K01449	3804.83	2480.34	2801.66	3068.33	2700.75	1556.33	3326.25
K01451	 603.40	1741.01	 652.49	2273.00	 956.75	 176.33	2122.50
K01453	0	0	0	0	0	0	0
K01455	 12	 60	  0	104	  0	 16	 12
K01457	0	0	0	0	0	0	0
K01458	 39	480	  4	651	  6	  0	766
K01460	 0.00	 6.43	 0.00	 0.00	30.21	 0.00	 0.28
K01462	7596.73	6265.07	7081.16	8308.78	7467.69	7132.05	5154.75
K01464	1430.79	 885.79	1613.98	1021.99	1917.46	1149.99	 334.83
K01465	4506.57	4050.01	4187.76	4541.29	3896.57	4259.98	3399.63
K01466	 28.79	106.46	 28.98	 49.99	 61.96	194.99	 81.28
K01467	 69.16	121.66	  1.40	 14.57	166.42	  3.07	  8.95
K01468	 500.91	 282.00	 899.63	 633.10	 335.66	1348.42	  69.72
K01469	0	0	0	0	0	0	0
K01470	 545.30	 421.38	1074.80	 877.65	1483.58	1729.65	 185.25
K01473	11.33	32.01	 5.66	14.33	 4.00	46.33	17.00
K01474	11.33	32.01	 5.66	14.33	 4.00	46.33	17.00
K01476	 67.76	 66.00	160.47	 94.01	 31.00	144.00	 72.75
K01477	0	0	0	0	0	0	0
K01478	332.40	 86.00	238.83	 50.84	290.99	 75.67	 34.47
K01479	 59.73	504.00	  4.00	656.67	 12.66	  0.67	773.47
K01480	1843.40	2753.77	1987.49	1863.00	1499.96	1093.33	1697.03
K01482	  62.0	1161.0	 107.0	  86.5	  51.5	   6.5	  92.5
K01483	20.00	66.43	 4.00	15.00	35.96	17.00	15.28
K01484	 0.00	 3.43	 0.00	 0.00	29.21	 0.00	 1.08
K01485	39.50	 6.43	 0.00	15.00	44.04	 9.00	 1.08
K01486	1532.39	2228.80	1170.47	2910.49	2055.71	1538.82	 563.53
K01487	 748.37	 610.77	 728.21	1070.67	1607.46	2076.33	 248.53
K01488	 197.66	 459.17	 358.06	 432.80	 307.09	1447.40	 125.83
K01489	4149.57	3837.00	3852.94	3285.73	3703.82	4262.15	2649.83
K01491	4410.57	3983.00	4114.77	4493.96	3888.32	4181.65	2658.33
K01492	 656.34	 324.00	 680.80	 741.51	 352.75	1072.75	  52.00
K01493	4321.90	4029.57	4075.77	4510.96	3820.79	4179.65	2694.92
K01494	190.50	183.77	341.66	138.83	 92.53	 75.83	 32.91
K01495	2315.67	2180.67	2663.44	2571.96	2864.99	3114.65	1649.83
K01496	 472.67	 512.23	 302.23	1721.30	 392.46	 336.90	 109.17
K01497	 3.50	 7.43	 0.00	 2.00	30.21	 1.00	 1.08
K01499	 5.33	16.01	 2.66	 6.33	 4.00	37.33	17.00
K01501	19.83	36.01	62.66	13.58	19.00	67.33	25.50
K01505	9	0	0	0	0	0	0
K01507	1102.67	1416.27	 897.99	2707.00	 898.54	 480.33	2209.58
K01512	2142.66	1694.17	1724.56	3349.90	3161.67	1706.40	2263.25
K01515	4764.90	4631.00	4399.02	5266.24	4197.90	5117.15	3496.25
